code,name,changepercent,trade,open,high,low,settlement,volume,turnoverratio,amount,per,pb,mktcap,nmc
002096,南岭民爆,-0.295,6.76,6.71,6.89,6.41,6.78,1901900.0,0.51285,12695456.0,75.111,1.233,250990.012,250695.952
002095,生 意 宝,-2.439,38.0,37.5,38.2,35.61,38.95,4276604.0,1.69975,158311413.0,760.0,11.582,960336.0,956089.5456
002094,青岛金王,-1.598,19.09,19.0,19.32,18.8,19.4,5132341.0,1.45764,97399767.0,36.019,3.004,749374.880328,672155.496253
002093,国脉科技,-3.669,8.14,8.2,8.37,7.94,8.45,5767928.0,0.59714,46906929.0,91.051,2.797,820105.0,786257.87878
002092,中泰化学,-9.517,11.98,12.85,12.85,11.92,13.24,49370639.0,2.42681,605714337.0,12.628,1.544,2571446.618404,2437193.148536
002091,江苏国泰,-1.125,7.91,7.84,8.14,7.77,8.0,7246372.0,1.04106,57709557.0,10.547,1.804,1244608.820889,550580.652741
002090,金智科技,-3.824,16.85,17.44,17.44,16.72,17.52,1025700.0,0.49241,17476942.0,36.004,3.536,400697.89324,350989.544
002089,新 海 宜,0.0,0.0,0.0,0.0,0.0,5.38,0.0,0.0,0.0,134.5,3.805,739572.253408,527081.528872
002088,鲁阳节能,-3.975,12.08,12.38,12.46,11.9,12.58,3645577.0,1.74313,44477877.0,26.844,2.356,423969.383864,252640.3952
002087,新野纺织,0.0,0.0,0.0,0.0,0.0,5.26,0.0,0.0,0.0,19.331,1.354,429633.82021,429028.846044
002086,东方海洋,0.0,0.0,0.0,0.0,0.0,10.3,0.0,0.0,0.0,92.46,2.386,708331.0,485742.438
002085,万丰奥威,0.0,0.0,0.0,0.0,0.0,13.79,0.0,0.0,0.0,26.019,5.167,3015707.075962,2914841.271048
002084,海鸥住工,0.703,5.73,5.58,6.13,5.45,5.69,3894128.0,0.96257,22532722.0,30.773,2.183,290162.975844,231810.459648
002083,孚日股份,-1.733,5.67,5.65,5.76,5.56,5.77,5313550.0,0.61416,29980016.0,13.5,1.589,514836.002835,490554.894627
002082,万邦德,0.0,0.0,0.0,0.0,0.0,13.97,0.0,0.0,0.0,48.172,2.403,332486.0,316112.122029
002081,金 螳 螂,-7.298,13.21,13.74,14.15,12.83,14.25,21911970.0,0.8612000000000001,296085591.0,20.641,3.178,3491810.778169,3361092.528317
002080,中材科技,-6.854,20.25,20.9,21.15,19.9,21.74,5001489.0,1.25037,102799837.0,38.381,1.9180000000000001,1633750.124625,810000.0
002079,苏州固锝,-1.355,6.55,6.45,6.65,6.32,6.64,13734540.0,2.01381,88911639.0,41.987,3.165,476821.323985,446720.82322
002078,太阳纸业,-8.579,10.55,11.0,11.23,10.39,11.54,43818047.0,1.73187,474123439.0,25.119,2.92,2735177.42609,2669249.500215
002077,大港股份,-1.506,9.81,9.67,9.99,9.67,9.96,4476183.0,1.19777,43904937.0,122.625,1.483,569321.891253,366610.419387
002076,雪 莱 特,0.0,0.0,0.0,0.0,0.0,4.08,0.0,0.0,0.0,36.99,2.882,297938.398176,171660.413664
002075,沙钢股份,0.0,0.0,0.0,0.0,0.0,16.12,0.0,0.0,0.0,161.2,11.565,3557316.096464,3557314.403864
002074,国轩高科,-0.216,18.48,18.0,19.18,17.86,18.52,15720326.0,2.4916300000000002,293073776.0,15.529,3.6109999999999998,2100530.713512,1165951.891104
002073,软控股份,0.0,0.0,0.0,0.0,0.0,7.84,0.0,0.0,0.0,-8.553,1.595,733388.624416,588809.043312
002072,凯瑞德,0.0,0.0,0.0,0.0,0.0,28.9,0.0,0.0,0.0,352.439,50.533,508640.0,508640.0
002071,长城影视,0.0,0.0,0.0,0.0,0.0,9.45,0.0,0.0,0.0,19.286,7.611,496531.23471,486875.93346
002070,*ST众和,0.0,0.0,0.0,0.0,0.0,3.83,0.0,0.0,0.0,-50.395,4.726,243303.873748,217008.502039
002069,獐子岛,-10.059,4.56,4.57,4.79,4.56,5.07,51674371.0,7.52676,237882052.0,40.751,2.825,324267.160464,313063.012464
002068,黑猫股份,-10.023,7.9,8.42,8.49,7.9,8.78,16381873.0,2.69901,132699816.0,49.375,1.905,574380.24084,479497.58709
002067,景兴纸业,-8.21,5.59,5.9,5.97,5.55,6.09,36512486.0,3.80219,209897615.0,19.276,1.6520000000000001,630804.109,536808.259
002066,瑞泰科技,-3.871,7.45,7.57,7.6,7.3,7.75,2037802.0,0.8821700000000001,15236955.0,68.161,4.276,172095.0,172094.99404
002065,东华软件,-0.789,7.54,7.43,7.55,7.31,7.6,36067544.0,1.29041,267919919.0,13.157,2.593,2367399.82024,2107458.366988
002064,华峰氨纶,-2.505,4.67,4.69,4.78,4.62,4.79,9879213.0,0.6430600000000001,46190929.0,-25.944,2.376,783065.6,717439.398534
002063,远光软件,-4.565,8.99,9.12,9.36,8.76,9.42,20493872.0,3.829,186203421.0,40.752,2.854,545797.852168,481169.796695
002062,宏润建设,-4.027,4.29,4.42,4.42,4.21,4.47,5169101.0,0.5436300000000001,22217570.0,20.429,1.778,472972.5,407916.334683
002061,浙江交科,-4.054,14.2,14.76,14.76,13.33,14.8,5008310.0,1.105,71160616.0,118.333,3.296,1853435.67096,643600.54014
002060,粤 水 电,-2.967,3.27,3.34,3.34,3.22,3.37,6158590.0,0.51248,20195356.0,14.598,1.416,393139.692966,392960.619264
002059,云南旅游,-0.553,7.19,7.14,7.19,6.9,7.23,2689650.0,0.36805000000000004,18962866.0,78.665,3.466,525439.862144,525439.862144
002058,威 尔 泰,-5.966,16.55,16.06,17.55,16.06,17.6,541100.0,0.37725000000000003,8917992.0,413.75,13.003,237406.98946,237382.08502
002057,中钢天源,-2.941,9.9,10.08,10.08,9.75,10.2,2288096.0,1.1476,22760639.0,57.425,2.119,253957.5918,197387.8533
002056,横店东磁,-9.808,8.0,8.66,8.78,7.98,8.87,22543448.0,1.3724,186558438.0,14.815,3.012,1314880.0,1314106.84
002055,得润电子,1.324,17.6,16.89,17.7,16.5,17.37,5438909.0,1.35051,92937721.0,205.128,3.6029999999999998,822173.60896,708803.74752
002054,德美化工,-9.935,6.89,6.89,6.89,6.89,7.65,769400.0,0.2444,5301166.0,19.686,1.6179999999999999,288850.040492,216905.081471
002053,云南能投,0.0,0.0,0.0,0.0,0.0,11.22,0.0,0.0,0.0,23.191,2.6950000000000003,626445.514992,417049.875132
002052,同洲电子,3.641,4.27,4.03,4.53,3.95,4.12,15063356.0,2.4184900000000003,64505957.0,-5.207,3.583,318524.789338,265952.878555
002051,中工国际,-7.882,15.31,16.21,16.42,14.96,16.62,12293283.0,1.10959,192396737.0,11.094,2.216,1703657.018496,1696221.191863
002050,三花智控,-3.861,17.68,17.61,17.98,17.17,18.39,20480396.0,1.3096700000000001,361456510.0,36.833,4.911,3748720.16428,2764778.03264
002049,紫光国芯,-4.393,34.17,34.58,35.97,33.51,35.74,18130181.0,3.00808,631573728.0,61.69,6.139,2073496.996656,2059477.329267
002048,宁波华翔,-2.178,20.21,20.28,20.44,19.66,20.66,4541322.0,0.98606,90951490.0,14.97,1.867,1265605.401594,930773.237535
002047,宝鹰股份,0.0,0.0,0.0,0.0,0.0,7.37,0.0,0.0,0.0,27.296,3.158,988535.830777,930877.51207
002046,轴研科技,-3.679,7.33,7.48,7.48,7.2,7.61,1570302.0,0.46109000000000006,11490771.0,183.25,1.919,384347.874174,249634.85601
002045,国光电器,-4.0,12.48,12.58,12.9,12.16,13.0,9362425.0,2.25228,117218406.0,89.143,3.711,520296.192,518775.8472
002044,美年健康,-2.726,20.7,20.45,21.19,20.42,21.28,6027124.0,0.6266700000000001,125494914.0,147.857,14.43,5384702.99979,1990871.17191
002043,兔 宝 宝,-3.972,10.88,10.9,11.09,10.68,11.33,10871587.0,1.51764,118081497.0,34.0,5.152,938357.22528,779384.3392
002042,华孚时尚,-5.008,11.19,11.41,11.5,10.91,11.78,7053317.0,0.8422000000000001,79176385.0,19.293,1.674,1133454.164403,937144.118187
002041,登海种业,-5.316,10.33,10.72,10.72,10.26,10.91,3333412.0,0.38146,34823554.0,20.557,3.303,909040.0,902699.128869
002040,南 京 港,-6.637,10.55,11.0,11.06,10.38,11.3,2634500.0,0.8588500000000001,28267578.0,31.361,1.649,392757.67247,323619.92703
002039,黔源电力,-4.288,14.51,14.98,14.98,14.42,15.16,2919916.0,0.95618,42901045.0,34.189,1.861,443133.458562,443096.33908
002038,双鹭药业,-2.668,27.0,26.8,27.22,26.53,27.74,4573888.0,0.80754,122961325.0,40.903,4.47,1849230.0,1529272.4751
002037,久联发展,0.0,0.0,0.0,0.0,0.0,11.18,0.0,0.0,0.0,58.842,1.7610000000000001,365997.60288,365997.60288
002036,联创电子,1.372,14.04,13.41,14.15,13.35,13.85,7472075.0,1.89145,103681529.0,39.0,4.522,783473.891148,554642.29548
002035,华帝股份,-2.574,28.77,28.66,29.5,28.02,29.53,5789388.0,1.11155,166368489.0,31.615,8.551,1673729.512791,1498449.392559
002034,旺能环境,-2.311,42.28,42.94,43.14,41.21,43.28,274930.0,0.44353000000000004,11593405.0,211.4,5.392,1036021.771736,262079.370168
002033,丽江旅游,0.0,0.0,0.0,0.0,0.0,9.1,0.0,0.0,0.0,17.186,2.17,500036.54701,500026.96471
002032,苏 泊 尔,-3.629,40.37,40.5,41.51,39.49,41.89,1847323.0,0.33944,74596447.0,23.581,6.6850000000000005,3315538.08157,2197025.174806
002031,巨轮智能,-3.557,2.44,2.5,2.51,2.41,2.53,12497378.0,0.6666200000000001,30807139.0,170.629,1.799,536652.54348,457438.905328
002030,达安基因,-3.69,13.05,13.21,13.5,12.78,13.55,5147728.0,0.7413500000000001,67741135.0,87.0,5.723,946021.21596,906157.62369
002029,七 匹 狼,-2.506,8.56,8.56,8.66,8.12,8.78,10657985.0,1.41198,90482373.0,24.457,1.208,646853.52,646129.787408
002028,思源电气,0.649,15.5,15.28,15.5,14.85,15.4,6755903.0,1.16583,103264939.0,31.44,2.731,1178324.3871,898212.3768
002027,分众传媒,-4.255,13.05,13.15,13.29,12.31,13.63,75432093.0,1.2997,974390342.0,25.096,19.239,15962194.8045,7573981.489065
002026,山东威达,-3.399,6.82,6.91,6.99,6.75,7.06,2647557.0,0.7299500000000001,18183710.0,26.231,1.23,286507.121758,247363.273454
002025,航天电器,-4.271,19.5,19.9,20.4,18.98,20.37,4614529.0,1.0759,91197732.0,31.967,3.66,836550.0,836352.60735
002024,苏宁易购,-4.446,11.82,11.97,12.13,11.35,12.37,63404395.0,1.25577,743289929.0,147.75,1.374,11004466.87221,5967995.008482
002023,海特高新,0.219,9.15,8.95,9.27,8.85,9.13,13556931.0,2.05632,122583653.0,183.0,1.964,692463.767745,603241.673055
002022,科华生物,-3.529,11.48,11.66,11.85,11.3,11.9,4141839.0,0.90888,47940400.0,25.32,2.989,588429.433564,523153.228276
002021,中捷资源,-5.93,3.49,3.67,3.67,3.42,3.71,4796344.0,0.6973900000000001,16918340.0,174.5,2.47,240047.44896,240027.46871
002020,京新药业,-2.881,9.44,9.46,9.54,9.22,9.72,4786167.0,0.9363100000000001,45176043.0,28.434,1.9,694901.501568,482548.889424
002019,亿帆医药,-5.055,18.22,18.74,18.89,17.63,19.19,21314349.0,3.1848,388078329.0,28.469,3.641,2199107.679294,1219376.5974
002018,华信国际,-4.851,5.1,5.22,5.3,5.02,5.36,13563882.0,0.59547,69775238.0,31.875,3.367,1161691.98522,1161691.98522
002017,东信和平,-1.757,6.71,6.68,6.79,6.54,6.83,2066026.0,0.6010800000000001,13772640.0,27.958,2.512,232445.361456,230636.937278
002016,世荣兆业,-10.008,10.97,11.54,11.92,10.97,12.19,35018030.0,5.41995,394037593.0,94.814,4.729,887577.908304,708766.908304
002015,霞客环保,9.917,5.32,4.84,5.32,4.77,4.84,17744526.0,4.4284,93184703.0,-51.65,7.077,213174.4349,213171.6419
002014,永新股份,-3.737,10.56,10.77,10.77,10.45,10.97,1177275.0,0.36379,12438231.0,17.6,2.092,354546.174048,341737.363968
002013,中航机电,-2.115,8.33,8.35,8.55,8.21,8.51,13215594.0,0.6308,110935069.0,22.514,2.5869999999999997,2003994.378981,1745166.340792
002012,凯恩股份,0.0,0.0,0.0,0.0,0.0,10.39,0.0,0.0,0.0,519.5,4.037,485862.86333,485862.86333
002011,盾安环境,-2.258,6.06,6.02,6.12,5.95,6.2,8160664.0,0.9712500000000001,49295762.0,67.333,1.2690000000000001,555830.58108,509175.99246
002010,传化智联,0.0,0.0,0.0,0.0,0.0,15.49,0.0,0.0,0.0,86.056,4.526,5046354.936222,639453.825761
002009,天奇股份,-3.448,12.88,12.95,13.2,12.53,13.34,5462290.0,2.01249,70159299.0,46.0,2.421,477267.670992,349588.74104
002008,大族激光,-2.791,45.97,45.65,47.29,45.0,47.29,16543855.0,1.66742,761940841.0,64.746,7.114,4905298.931265,4561067.259889
002007,华兰生物,-1.423,24.93,24.8,25.42,24.28,25.29,6247896.0,0.7776900000000001,155430277.0,29.714,5.193,2318708.58624,2002867.584192
002006,精功科技,2.726,6.03,5.76,6.1,5.66,5.87,4414734.0,0.9699300000000001,25874438.0,43.071,2.878,274461.48,274461.48
002005,德豪润达,0.0,0.0,0.0,0.0,0.0,4.36,0.0,0.0,0.0,192.07,1.17,769417.92,552150.4
002004,华邦健康,0.0,0.0,0.0,0.0,0.0,6.73,0.0,0.0,0.0,24.036,1.408,1369439.032005,1123330.666121
002003,伟星股份,-3.734,10.57,10.88,10.88,10.42,10.98,3675545.0,0.7991,39195148.0,15.1,2.6710000000000003,616328.917309,486178.433475
002002,鸿达兴业,-6.241,6.46,6.74,6.74,6.43,6.89,11474158.0,0.54978,75456785.0,19.101,2.98,1669619.127518,1348236.19924
002001,新 和 成,-5.161,35.65,36.01,37.0,35.43,37.59,19250658.0,1.7940800000000001,695417488.0,32.409,4.68,4505871.235,3825279.313125
001979,招商蛇口,-6.347,21.1,21.8,22.19,20.41,22.53,77786076.0,4.09476,1643668399.0,17.406,2.981,16677635.64342,4008261.34175
001965,招商公路,-7.634,9.68,10.1,10.17,9.44,10.48,18608232.0,3.35396,183909384.0,14.513,1.442,5980508.729096,537059.59384
001896,豫能控股,-3.52,4.66,4.77,4.8,4.56,4.83,6149158.0,0.7189700000000001,28880419.0,8.668,0.838,536173.936702,398555.109816
001696,宗申动力,-3.565,5.14,5.16,5.24,5.09,5.33,6311041.0,0.7073200000000001,32556579.0,20.22,1.5859999999999999,588543.83688,458612.19525
000999,华润三九,-3.053,24.45,24.8,24.88,24.3,25.22,2713737.0,0.27737,66695740.0,20.041,2.52,2393410.5,2392176.52806
000998,隆平高科,-2.185,22.38,22.57,22.57,21.8,22.88,11909321.0,1.24599,266053425.0,54.585,5.011,2811363.680412,2139113.80215
000997,新 大 陆,-3.724,15.77,16.0,16.32,15.5,16.38,8435137.0,0.9075900000000001,134041532.0,31.54,3.396,1594047.239109,1465656.067969
000996,中国中期,4.843,12.99,11.8,13.27,11.53,12.39,18953231.0,5.49369,235656903.0,145.791,7.016,448155.0,448155.0
000995,皇台酒业,-2.43,8.03,7.87,8.23,7.66,8.23,2940132.0,1.6573,23412471.0,-11.31,-63.378,142458.624,142456.57635
000993,闽东电力,-4.935,6.55,6.83,6.83,6.47,6.89,2776100.0,0.74426,18424638.0,93.571,1.5070000000000001,299958.203025,244315.0
000990,诚志股份,-3.234,15.26,15.49,15.49,14.33,15.77,5919914.0,1.5270100000000002,88444321.0,52.621,1.203,1912096.188394,591599.029924
000989,九 芝 堂,-0.151,19.84,19.5,19.97,19.3,19.87,7054983.0,1.6758600000000001,138729788.0,26.453,4.008,1724798.804224,835217.516864
000988,华工科技,-1.489,13.89,13.72,14.14,13.68,14.1,7711889.0,0.8656400000000001,107243287.0,53.423,3.659,1396643.260023,1237449.449148
000987,越秀金控,-3.501,8.27,8.23,8.49,8.11,8.57,3064354.0,0.5692600000000001,25418340.0,24.041,1.442,1839107.751551,445180.098231
000985,大庆华科,-3.977,14.73,14.88,14.99,14.44,15.34,497300.0,0.3836,7353486.0,56.654,3.5220000000000002,190958.9835,190958.9835
000983,西山煤电,-10.019,9.25,9.84,9.88,9.25,10.28,60134843.0,1.9083200000000002,566371675.0,67.175,1.604,2914860.0,2914857.8355
000982,*ST 中绒,-4.984,3.05,3.17,3.17,3.05,3.21,20097440.0,1.1134,61402078.0,-5.192,3.73,550538.200095,550538.200095
000981,银亿股份,-1.199,8.24,8.27,8.27,8.03,8.34,3209802.0,0.12469000000000001,26201980.0,41.2,2.818,3319063.662768,2121236.0544
000980,众泰汽车,-4.374,9.62,9.76,9.88,9.5,10.06,8623967.0,1.6343800000000002,83763742.0,60.125,1.214,1960298.452398,507609.6415
000979,中弘股份,0.0,0.0,0.0,0.0,0.0,1.94,0.0,0.0,0.0,64.667,1.653,1627776.632606,1627450.712606
000978,桂林旅游,-3.511,7.42,7.56,7.6,7.37,7.69,1962524.0,0.5450900000000001,14676979.0,353.333,1.746,267194.2,267145.4506
000977,浪潮信息,-2.764,15.83,15.75,16.14,15.62,16.28,14810052.0,1.15333,235444433.0,54.927,2.872,2040886.186693,2032745.757995
000976,华铁股份,0.0,7.8,7.79,7.81,7.32,7.8,5432292.0,0.9261800000000001,41368770.0,390.0,3.269,1244629.46088,457492.46712
000975,银泰资源,-5.296,13.59,14.02,14.29,13.43,14.35,8382597.0,0.9550000000000001,115770535.0,66.913,3.658,1925288.551206,1192872.466962
000973,佛塑科技,-3.52,4.66,4.74,4.78,4.61,4.83,8652577.0,0.8944200000000001,40601903.0,35.846,2.08,450819.197686,450808.385088
000972,*ST中基,-2.134,3.21,3.21,3.26,3.17,3.28,6875700.0,0.89146,22070086.0,-9.742,2.7119999999999997,247582.028859,247582.028859
000971,高升控股,-8.227,10.82,11.27,11.44,10.75,11.79,4467911.0,1.53536,49563420.0,43.28,1.516,552704.716776,314862.874256
000970,中科三环,-4.604,10.36,10.59,10.69,10.23,10.86,18932970.0,1.7774100000000002,197989838.0,34.533,2.618,1103547.2,1103547.2
000969,安泰科技,-2.192,7.14,7.04,7.26,6.98,7.3,5950107.0,0.6680400000000001,42304564.0,90.609,1.597,732569.781258,635948.605194
000968,蓝焰控股,-7.895,10.85,11.42,11.45,10.6,11.78,8190387.0,1.59551,89612198.0,13.232,3.512,1049740.3861,556973.547375
000967,盈峰环境,-2.264,7.34,7.36,7.46,7.28,7.51,5009642.0,0.6732100000000001,36900701.0,21.588,2.218,856569.817368,546201.00237
000966,长源电力,-4.923,3.09,3.2,3.21,3.07,3.25,7601420.0,0.6858700000000001,23810759.0,8.588,1.0,342459.78072,342459.78072
000965,天保基建,-6.134,5.05,5.26,5.27,4.95,5.38,9649003.0,0.95635,49315416.0,17.414,1.045,509513.27489,509513.27489
000963,华东医药,-2.63,51.47,51.13,51.95,50.0,52.86,5929037.0,0.6829700000000001,302061654.0,17.157,6.169,5003483.193152,4468213.547354
000962,东方钽业,-3.727,6.2,6.21,6.39,6.11,6.44,2494927.0,0.56596,15602689.0,94.225,2.032,273316.23928,273315.2572
000961,中南建设,-7.601,6.2,6.47,6.57,6.11,6.71,40651806.0,1.139,257803012.0,53.402,1.661,2300069.05414,2212829.66324
000960,锡业股份,-7.698,13.43,14.06,14.27,13.15,14.55,64558798.0,5.33798,885979949.0,145.189,2.079,2241166.676997,1624255.140034
000959,首钢股份,-9.459,5.36,5.83,5.83,5.33,5.92,18900390.0,0.63712,104305426.0,70.712,1.109,2835112.8256,1590057.966552
000958,东方能源,-3.357,4.03,4.08,4.1,3.97,4.17,10297072.0,1.54507,41610262.0,7.902,1.689,444216.110078,268577.900006
000957,中通客车,-5.316,8.55,8.89,8.89,8.55,9.03,4830297.0,1.01264,41920593.0,8.636,1.8679999999999999,506932.86528,407833.85943
000955,欣龙控股,-0.446,6.69,6.66,6.76,6.6,6.72,4886520.0,0.9076200000000001,32553232.0,112.437,5.366,360186.255,360183.74625
000953,*ST河化,-2.047,6.7,6.62,6.79,6.52,6.84,2450312.0,0.8332700000000001,16276897.0,-13.898,-22.567,197019.82279,197019.82279
000952,广济药业,-1.909,11.82,11.85,12.67,10.85,12.05,6444297.0,2.56036,77502473.0,20.957,4.042,297515.916366,297503.777226
000951,中国重汽,-10.018,14.73,15.7,15.94,14.73,16.37,13365963.0,1.9922400000000002,200562490.0,23.758,1.814,988502.0184,988239.17628
000950,*ST建峰,0.0,0.0,0.0,0.0,0.0,10.72,0.0,0.0,0.0,-9.658,2.822,1852613.994112,339293.186336
000949,新乡化纤,-3.069,3.79,3.84,3.85,3.75,3.91,3423734.0,0.28058,13013641.0,35.755,1.328,476651.642571,462463.29283
000948,南天信息,-4.329,8.62,8.8,8.9,8.5,9.01,2038848.0,0.8271900000000001,17788829.0,102.741,1.536,212574.411652,212465.262626
000939,凯迪生态,0.0,0.0,0.0,0.0,0.0,4.99,0.0,0.0,0.0,22.682,1.629,1960868.151506,1515865.730924
000938,紫光股份,-1.998,55.43,55.2,56.5,54.01,56.56,3274219.0,1.58887,180782577.0,51.949,2.341,5777486.426966,1142259.03605
000937,冀中能源,-9.516,5.42,5.81,5.86,5.39,5.99,43990603.0,1.51347,244174740.0,78.551,0.988,1915182.3927,1575377.114364
000936,华西股份,-3.833,5.77,5.85,5.95,5.7,6.0,4761086.0,0.63665,27772386.0,8.485,1.077,511229.435799,431499.144203
000935,四川双马,-8.437,14.0,14.66,14.94,13.8,15.29,11402850.0,1.8114500000000002,163203818.0,127.273,3.8040000000000003,1068816.4662,881282.6274
000933,神火股份,-10.05,7.25,7.79,7.84,7.25,8.06,68412258.0,3.5998900000000003,507018644.0,40.278,2.114,1377862.5,1377790.32625
000932,*ST华菱,-4.952,8.83,9.05,9.23,8.83,9.29,54750173.0,1.8157200000000002,489842094.0,-25.236,3.024,2662818.972075,2662554.320198
000931,中 关 村,-2.362,6.2,6.23,6.25,6.08,6.35,4072540.0,0.60965,25046710.0,153.086,3.008,466938.72884,414165.3413
000930,中粮生化,0.0,0.0,0.0,0.0,0.0,13.34,0.0,0.0,0.0,101.214,7.226,1286524.42741,1286524.42741
000929,兰州黄河,-5.974,7.87,7.53,8.27,7.53,8.37,23463369.0,12.63969,178086976.0,-58.253,1.98,146197.842,146092.798749
000928,中钢国际,-6.302,5.65,5.9,5.93,5.5,6.03,11009197.0,1.4814100000000001,63549161.0,7.1370000000000005,1.584,710014.56223,419884.41916
000927,一汽夏利,-4.198,3.88,3.96,4.04,3.81,4.05,9329900.0,0.5848800000000001,36655806.0,38.114,10.766,618927.51976,618926.33248
000926,福星股份,-4.972,10.32,10.53,10.71,10.26,10.86,16702109.0,1.76118,175749608.0,16.918,0.993,1002611.193168,978695.576664
000925,众合科技,-2.035,10.59,10.62,10.89,10.37,10.81,2834407.0,0.9279900000000001,30169889.0,-31.518,1.8250000000000002,416108.351247,323454.961824
000923,河北宣工,-6.03,18.7,19.31,19.4,18.28,19.9,3288811.0,1.6610200000000002,62317160.0,1764.151,1.9060000000000001,1220603.15707,370260.0
000922,*ST佳电,2.426,5.91,5.58,5.98,5.53,5.77,3703373.0,0.8087700000000001,21288334.0,-7.358,2.162,321307.360707,270619.193136
000921,海信科龙,-4.237,12.43,12.64,12.83,12.3,12.98,7853689.0,0.8706600000000001,98721167.0,15.538,2.738,1693867.63491,1121229.585795
000920,南方汇通,-3.516,7.41,7.49,7.53,7.21,7.68,4976059.0,1.17946,36647749.0,32.217,3.68,312702.0,312622.583325
000919,金陵药业,-2.926,7.63,7.74,7.76,7.53,7.86,2145990.0,0.42661000000000004,16434531.0,21.349,1.483,384552.0,383812.083039
000918,嘉凯城,-4.154,6.46,6.63,6.63,6.38,6.74,8680900.0,0.48115,56430900.0,29.364,7.007,1165507.709,1165507.709
000917,电广传媒,-2.699,6.85,6.85,6.98,6.72,7.04,13819492.0,1.06745,94744571.0,28.542,0.903,971026.09153,886817.954435
000915,山大华特,-3.676,22.8,23.32,23.56,22.6,23.67,4489574.0,1.9232900000000002,103298807.0,20.727,3.629,534275.7858,532226.00196
000913,钱江摩托,-1.952,16.07,16.05,16.17,15.7,16.39,1113400.0,0.24549,17722065.0,22.319,2.998,728832.352,728832.352
000912,*ST天化,0.0,0.0,0.0,0.0,0.0,6.79,0.0,0.0,0.0,-6.229,9700.0,397215.0,397215.0
000911,南宁糖业,-3.425,7.05,7.15,7.15,6.94,7.3,2621241.0,0.8088200000000001,18478704.0,117.5,1.528,228477.060585,228477.060585
000910,大亚圣象,-3.636,22.0,22.22,22.43,21.07,22.83,4778990.0,0.9038800000000001,104341273.0,21.569,3.805,1221594.0,1163189.335
000909,数源科技,-4.176,8.95,9.19,9.19,8.86,9.34,1503265.0,0.48336,13532385.0,122.603,2.635,279555.45528,278346.81327
000908,景峰医药,-1.544,5.1,5.08,5.12,5.01,5.18,2816781.0,0.5114000000000001,14294220.0,13.077,1.937,448684.91901,280907.50071
000906,浙商中拓,-3.329,6.97,7.03,7.09,6.92,7.21,3027944.0,0.70452,21208469.0,21.781,1.979,356036.290893,299561.916774
000905,厦门港务,-5.163,9.0,9.29,9.37,8.88,9.49,4085602.0,0.7694200000000001,37341696.0,23.077,1.796,477900.0,477900.0
000903,云内动力,-3.0,2.91,2.96,2.96,2.89,3.0,8143000.0,0.46780000000000005,23792194.0,10.393,1.118,573503.049387,506547.11634
000902,新洋丰,-4.607,9.11,9.34,9.36,8.89,9.55,7839653.0,0.67071,71640985.0,21.186,2.127,1188426.18319,1064836.47961
000901,航天科技,-6.026,17.31,17.8,18.0,17.0,18.42,6353338.0,1.68076,111330270.0,69.047,1.9,708776.089149,654324.537987
000900,现代投资,0.0,0.0,0.0,0.0,0.0,6.25,0.0,0.0,0.0,7.697,1.137,948642.70875,947214.55125
000899,赣能股份,-2.079,4.71,4.76,4.79,4.68,4.81,3080005.0,0.47629000000000005,14564861.0,11.775,0.994,459544.22496,304579.418001
000898,鞍钢股份,-7.5,6.66,6.98,6.98,6.5,7.2,77667630.0,1.26309,523106485.0,29.865,1.01,4818382.026102,4095230.41026
000897,津滨发展,-3.859,2.99,3.05,3.08,2.94,3.11,10286321.0,0.63605,30903516.0,102.749,3.867,483564.397966,483547.781041
000895,双汇发展,-0.04,25.14,24.35,25.5,24.3,25.15,31034940.0,0.9407300000000001,772424273.0,18.837,6.175,8295089.525976,8293745.315316
000893,东凌国际,-2.5,5.07,5.07,5.17,5.0,5.2,5773442.0,1.44028,29413192.0,169.0,0.9,383749.958904,203233.20615
000892,欢瑞世纪,4.69,7.59,7.2,7.98,7.15,7.25,7184941.0,1.8296100000000002,54292402.0,12.242,2.781,744564.179007,298062.615312
000890,法 尔 胜,-3.13,5.88,6.0,6.0,5.79,6.07,1655407.0,0.43607,9786331.0,15.892,2.6029999999999998,223229.2608,223218.824976
000889,茂业通信,0.0,12.57,12.37,12.57,12.06,12.57,2831800.0,0.45553000000000005,34966181.0,35.539,2.995,781636.270002,781406.145984
000888,峨眉山Ａ,-2.912,9.67,9.87,9.87,9.5,9.96,4298942.0,0.8158700000000001,41349320.0,25.918,2.31,509524.969634,509524.244384
000887,中鼎股份,-0.665,14.94,14.73,15.17,14.59,15.04,9587073.0,0.7864700000000001,142724058.0,19.658,2.553,1844253.50193,1821192.138846
000886,海南高速,-3.733,4.9,4.92,4.98,4.74,5.09,24491861.0,2.53714,119332055.0,76.563,1.7970000000000002,484525.867,473013.14109
000885,同力水泥,-8.538,14.14,15.06,15.1,13.93,15.46,9502301.0,2.22641,137416104.0,157.286,3.771,701884.123962,603494.186162
000883,湖北能源,-4.338,4.41,4.54,4.55,4.35,4.61,23571982.0,0.44094000000000005,104565554.0,15.051,1.131,2869785.223326,2357492.553423
000882,华联股份,-3.986,2.65,2.73,2.74,2.63,2.76,11067201.0,0.49716000000000005,29693525.0,50.864,0.932,725398.265955,589911.86197
